Date,Adj Close,Log Difference
9/29/2009,22.167957,0.001758993
9/30/2009,22.411453,0.010924255
10/1/2009,22.187437,-0.010045895
10/2/2009,22.148476,-0.001757537
10/5/2009,22.401714,0.011368783
10/6/2009,22.577032,0.007795633
10/7/2009,22.547812,-0.001295074
10/8/2009,22.791307,0.010741159
10/9/2009,22.84001,0.002134631
10/12/2009,22.859488,0.000852438
10/13/2009,22.849747,-0.000426216
10/14/2009,22.995848,0.006373633
10/15/2009,23.190643,0.0084352
10/16/2009,23.073765,-0.005052621
10/19/2009,23.346481,0.011750008
10/20/2009,23.180902,-0.007117516
10/21/2009,23.297781,0.00502937
10/22/2009,23.424398,0.005420009
10/23/2009,23.365961,-0.002497824
10/26/2009,23.219862,-0.006272272
10/27/2009,23.141945,-0.003361261
10/28/2009,22.654949,-0.021268445
10/29/2009,23.015326,0.015782015
10/30/2009,22.586773,-0.018795872
11/2/2009,22.567291,-0.000862912
11/3/2009,22.55755,-0.000431736
11/4/2009,22.77183,0.009454424
11/5/2009,22.723129,-0.002140941
11/6/2009,22.762091,0.001713172
11/9/2009,23.132204,0.016129282
11/10/2009,23.102983,-0.001264016
11/11/2009,23.034803,-0.002955497
11/12/2009,22.966625,-0.002964171
11/13/2009,23.171165,0.008866543
11/16/2009,23.219862,0.002099415
11/17/2009,23.161423,-0.00251994
11/18/2009,23.151686,-0.000420486
11/19/2009,22.84001,-0.013553785
11/20/2009,22.742609,-0.004273609
11/23/2009,22.956886,0.009377722
11/24/2009,22.70365,-0.011092231
11/25/2009,22.752352,0.00214282
11/27/2009,22.275095,-0.021199286
11/30/2009,22.265354,-0.0004374
12/1/2009,22.508852,0.010876816
12/2/2009,22.61599,0.004748524
12/3/2009,22.625731,0.00043062
12/4/2009,22.654949,0.001290529
12/7/2009,22.547812,-0.004740295
12/8/2009,22.216654,-0.014795845
12/9/2009,22.362753,0.006554575
12/10/2009,22.55755,0.008673059
12/11/2009,22.674429,0.005167992
12/14/2009,22.70365,0.001287891
12/15/2009,22.606251,-0.004299244
12/16/2009,22.654949,0.002151866
12/17/2009,22.353016,-0.013417071
12/18/2009,22.401714,0.002176218
12/21/2009,22.323793,-0.003484413
12/22/2009,22.372494,0.002179198
12/23/2009,22.372494,0
12/24/2009,22.411453,0.001739865
12/28/2009,22.499113,0.003903763
12/29/2009,22.71339,0.009478732
12/30/2009,22.742609,0.001285595
12/31/2009,22.927668,0.008104177
1/4/2010,23.141945,0.009302381
1/5/2010,23.112724,-0.001263483
1/6/2010,23.249084,0.005882445
1/7/2010,23.268562,0.000837446
1/8/2010,23.249084,-0.000837446
1/11/2010,23.424398,0.007512395
1/12/2010,23.093243,-0.014238065
1/13/2010,23.239344,0.00630664
1/14/2010,23.239344,0
1/15/2010,23.161423,-0.003358611
1/19/2010,23.219862,0.00251994
1/20/2010,22.888708,-0.014364345
1/21/2010,22.635471,-0.011125499
1/22/2010,22.518593,-0.005176866
1/25/2010,22.635471,0.005176866
1/26/2010,22.499113,-0.006042303
1/27/2010,22.440674,-0.00260077
1/28/2010,22.450411,0.000433806
1/29/2010,22.401714,-0.002171448
2/1/2010,22.528332,0.005636243
2/2/2010,22.538071,0.000432207
2/3/2010,22.55755,0.000863898
2/4/2010,21.904978,-0.029355905
2/5/2010,21.95368,0.002220862
2/8/2010,21.982901,0.001330145
2/9/2010,22.216654,0.010577264
2/10/2010,22.265354,0.00218965
2/11/2010,22.508852,0.010876816
2/12/2010,22.382235,-0.00564109
2/16/2010,22.66469,0.012540643
2/17/2010,22.810789,0.006425419
2/18/2010,22.77183,-0.00170938
2/19/2010,22.635471,-0.006006057
2/22/2010,22.68417,0.002149135
2/23/2010,22.411453,-0.012095202
2/24/2010,22.489372,0.003470719
2/25/2010,22.333534,-0.006953526
2/26/2010,22.411453,0.003482807
3/1/2010,22.528332,0.005201594
3/2/2010,22.479633,-0.002164018
3/3/2010,22.382235,-0.004342135
3/4/2010,22.362753,-0.000870801
3/5/2010,22.71339,0.015557856
3/8/2010,22.693911,-0.000857968
3/9/2010,22.781567,0.003855093
3/10/2010,22.849747,0.002988301
3/11/2010,22.830269,-0.000852802
3/12/2010,22.752352,-0.003418719
3/15/2010,22.77183,0.000855721
3/16/2010,22.869228,0.004268006
3/17/2010,22.956886,0.003825684
3/18/2010,22.947145,-0.000424407
3/19/2010,22.84001,-0.004679705
3/22/2010,22.693911,-0.006417172
3/23/2010,22.73287,0.001715244
3/24/2010,22.762091,0.001284582
3/25/2010,22.752352,-0.000427952
3/26/2010,22.71339,-0.001713906
3/29/2010,22.966625,0.011087457
3/30/2010,22.986105,0.000847828
3/31/2010,22.976366,-0.000423781
4/1/2010,23.064026,0.003807965
4/5/2010,23.034803,-0.001267841
4/6/2010,23.180902,0.006322504
4/7/2010,23.151686,-0.001261143
4/8/2010,23.180902,0.001261143
4/9/2010,23.317263,0.005865238
4/12/2010,23.229605,-0.003766445
4/13/2010,23.171165,-0.002518925
4/14/2010,23.249084,0.003357116
4/15/2010,23.229605,-0.000838191
4/16/2010,23.093243,-0.005887479
4/19/2010,23.034803,-0.002533818
4/20/2010,23.268562,0.010096933
4/21/2010,23.239344,-0.001256475
4/22/2010,23.346481,0.004599562
4/23/2010,23.434139,0.003747625
4/26/2010,23.473101,0.001661236
4/27/2010,23.239344,-0.010008423
4/28/2010,23.512058,0.011666692
4/29/2010,23.580238,0.002895592
4/30/2010,23.49258,-0.003724362
5/3/2010,23.687376,0.008257621
5/4/2010,23.375702,-0.013245141
5/5/2010,23.33674,-0.001668164
5/6/2010,22.547812,-0.03439091
5/7/2010,22.625731,0.003449766
5/10/2010,23.190643,0.02466108
5/11/2010,23.025066,-0.00716543
5/12/2010,22.976366,-0.002117326
5/13/2010,22.976366,0
5/14/2010,22.77183,-0.008941877
5/17/2010,22.66469,-0.004716039
5/18/2010,22.479633,-0.008198508
5/19/2010,21.99264,-0.021901847
5/20/2010,21.398506,-0.027386745
5/21/2010,21.680962,0.013113442
5/24/2010,21.661482,-0.000898888
5/25/2010,21.456947,-0.009487198
5/26/2010,21.437466,-0.000908323
5/27/2010,22.051077,0.028221305
5/28/2010,22.00238,-0.002210815
6/1/2010,21.875761,-0.005771409
6/2/2010,22.090038,0.009747517
6/3/2010,22.138735,0.002202052
6/4/2010,21.612785,-0.024043752
6/7/2010,21.271889,-0.015898602
6/8/2010,21.495905,0.010476016
6/9/2010,21.525126,0.001358452
6/10/2010,22.090038,0.025905834
6/11/2010,22.158216,0.003081616
6/14/2010,22.255617,0.004386073
6/15/2010,22.362753,0.004802336
6/16/2010,22.362753,0
6/17/2010,22.275095,-0.003927524
6/18/2010,22.294575,0.000874137
6/21/2010,22.382235,0.003924189
6/22/2010,22.167957,-0.009619696
6/23/2010,22.206915,0.001755859
6/24/2010,21.99264,-0.009695875
6/25/2010,22.128998,0.006181023
6/28/2010,21.973158,-0.007067258
6/29/2010,21.544605,-0.01969618
6/30/2010,21.22319,-0.015030985
7/1/2010,21.203709,-0.000918333
7/2/2010,21.262146,0.002752189
7/6/2010,21.437466,0.00821183
7/7/2010,21.544605,0.004985298
7/8/2010,21.749144,0.009448963
7/9/2010,21.866022,0.005359525
7/12/2010,21.885498,0.000890301
7/13/2010,22.10952,0.010184059
7/14/2010,22.206915,0.004395442
7/15/2010,22.236137,0.001315031
7/16/2010,21.788101,-0.020354763
7/19/2010,21.710184,-0.003582536
7/20/2010,21.963419,0.011596837
7/21/2010,21.875761,-0.003999076
7/22/2010,22.138735,0.011949569
7/23/2010,22.382235,0.010938775
7/26/2010,22.372494,-0.000435306
7/27/2010,22.55755,0.008237564
7/28/2010,22.372494,-0.008237564
7/29/2010,22.333534,-0.001742942
7/30/2010,22.508852,0.007819338
8/2/2010,22.64521,0.006039696
8/3/2010,22.635471,-0.000430161
8/4/2010,22.762091,0.005578288
8/5/2010,22.71339,-0.002141858
8/6/2010,22.66469,-0.002146412
8/9/2010,22.635471,-0.001290018
8/10/2010,22.538071,-0.004312265
8/11/2010,22.128998,-0.018317049
8/12/2010,22.099779,-0.001321267
8/13/2010,22.060818,-0.001764515
8/16/2010,21.924461,-0.00620014
8/17/2010,22.138735,0.009725835
8/18/2010,22.031597,-0.004851139
8/19/2010,21.866022,-0.007543725
8/20/2010,21.749144,-0.005359525
8/23/2010,21.739401,-0.000448072
8/24/2010,21.427725,-0.014440684
8/25/2010,21.359549,-0.003186745
8/26/2010,21.398506,0.001822207
8/27/2010,21.856281,0.021167234
8/30/2010,21.515385,-0.01572008
8/31/2010,21.301109,-0.010009124
9/1/2010,21.79784,0.023051745
9/2/2010,21.729662,-0.003132643
9/3/2010,23.171165,0.064230378
9/7/2010,21.719921,-0.06467876
9/8/2010,21.904978,0.008484059
9/9/2010,22.00238,0.004436712
9/10/2010,22.10952,0.004857656
9/13/2010,22.226397,0.005272352
9/14/2010,22.245876,0.000876007
9/15/2010,22.411453,0.00741548
9/16/2010,22.430933,0.000868821
9/17/2010,22.382235,-0.00217338
9/20/2010,22.577032,0.008665542
9/21/2010,22.654949,0.003445221
9/22/2010,22.61599,-0.001721149
9/23/2010,22.479633,-0.006047479
9/24/2010,22.61599,0.006047479
9/27/2010,22.586773,-0.001292709
9/28/2010,22.723129,0.006018835
9/29/2010,22.70365,-0.0008576
9/30/2010,22.635471,-0.003007515
10/1/2010,22.752352,0.005150336
10/4/2010,22.66469,-0.003860318
10/5/2010,22.68417,0.000859118
10/6/2010,22.859488,0.007698937
10/7/2010,22.693911,-0.00726961
10/8/2010,22.752352,0.002571874
10/11/2010,22.70365,-0.00214282
10/12/2010,22.742609,0.001714509
10/13/2010,22.849747,0.004699832
10/14/2010,22.849747,0
10/15/2010,22.810789,-0.001706419
10/18/2010,22.791307,-0.000854434
10/19/2010,22.411453,-0.016807068
10/20/2010,22.70365,0.012953582
10/21/2010,22.567291,-0.006024147
10/22/2010,22.723129,0.006881747
10/25/2010,22.752352,0.00128522
10/26/2010,22.810789,0.002565101
10/27/2010,22.654949,-0.006855299
10/28/2010,22.674429,0.000859487
10/29/2010,22.830269,0.006849429
11/1/2010,22.937407,0.004681828
11/2/2010,23.044544,0.004659967
11/3/2010,23.288042,0.010510971
11/4/2010,23.404922,0.005006332
11/5/2010,23.473101,0.002908785
11/8/2010,23.33674,-0.005826185
11/9/2010,23.151686,-0.007961335
11/10/2010,23.307522,0.006708534
11/11/2010,23.141945,-0.007129369
11/12/2010,23.015326,-0.00548643
11/15/2010,23.044544,0.001268697
11/16/2010,22.898449,-0.00635986
11/17/2010,22.995848,0.004244499
11/18/2010,23.249084,0.010952056
11/19/2010,23.307522,0.002510408
11/22/2010,23.249084,-0.002510408
11/23/2010,22.84001,-0.017751911
11/24/2010,22.995848,0.006799855
11/26/2010,22.654949,-0.014935351
11/29/2010,22.654949,0
11/30/2010,22.450411,-0.009069406
12/1/2010,22.84001,0.017204901
12/2/2010,22.908186,0.002980491
12/3/2010,22.995848,0.003819364
12/6/2010,23.005589,0.000423509
12/7/2010,23.005589,0
12/8/2010,22.849747,-0.006797141
12/9/2010,22.820528,-0.001279563
12/10/2010,22.801046,-0.00085407
12/13/2010,22.956886,0.006811523
12/14/2010,22.947145,-0.000424407
12/15/2010,22.73287,-0.009381633
12/16/2010,22.742609,0.000428319
12/17/2010,22.762091,0.000856263
12/20/2010,22.791307,0.001282715
12/21/2010,22.742609,-0.002138978
12/22/2010,22.693911,-0.002143563
12/23/2010,22.859488,0.00726961
12/27/2010,22.849747,-0.000426216
12/28/2010,22.84001,-0.000426222
12/29/2010,22.947145,0.004679705
12/30/2010,23.005589,0.002543659
12/31/2010,23.122465,0.005067469
1/3/2011,23.083506,-0.001686319
1/4/2011,22.986105,-0.004228434
1/5/2011,23.034803,0.002116343
1/6/2011,22.986105,-0.002116343
1/7/2011,22.986105,0
1/10/2011,22.966625,-0.000847828
1/11/2011,23.034803,0.002964171
1/12/2011,23.132204,0.004219513
1/13/2011,23.161423,0.001262334
1/14/2011,23.151686,-0.000420486
1/18/2011,23.219862,0.002940426
1/19/2011,23.161423,-0.00251994
1/20/2011,23.073765,-0.003791835
1/21/2011,23.034803,-0.001690012
1/24/2011,23.102983,0.002955497
1/25/2011,23.093243,-0.000421679
1/26/2011,23.210123,0.005048456
1/27/2011,23.171165,-0.001679902
1/28/2011,23.054285,-0.005056965
1/31/2011,23.161423,0.004636441
2/1/2011,23.297781,0.005870027
2/2/2011,23.288042,-0.00041811
2/3/2011,23.268562,-0.000836831
2/4/2011,23.385441,0.00501047
2/7/2011,23.404922,0.000832693
2/8/2011,23.49258,0.003738284
2/9/2011,23.414661,-0.003322262
2/10/2011,23.385441,-0.001248715
2/11/2011,23.327002,-0.002502076
2/14/2011,23.307522,-0.000835433
2/15/2011,23.258821,-0.002091683
2/16/2011,23.443878,0.007924937
2/17/2011,23.453619,0.000415417
2/18/2011,23.453619,0
2/22/2011,23.093243,-0.015484747
2/23/2011,23.073765,-0.000843806
2/24/2011,23.073765,0
2/25/2011,23.161423,0.003791835
2/28/2011,23.239344,0.003358611
3/1/2011,23.180902,-0.002517954
3/2/2011,23.210123,0.00125977
3/3/2011,23.258821,0.002095938
3/4/2011,23.161423,-0.004196365
3/7/2011,23.112724,-0.002104805
3/8/2011,23.249084,0.005882445
3/9/2011,23.229605,-0.000838191
3/10/2011,22.966625,-0.011385468
3/11/2011,23.190643,0.009706803
3/14/2011,22.995848,-0.0084352
3/15/2011,22.586773,-0.017949208
3/16/2011,22.236137,-0.015645711
3/17/2011,22.041338,-0.008799068
3/18/2011,22.596512,0.024875868
3/21/2011,22.781567,0.008156186
3/22/2011,22.859488,0.003414517
3/23/2011,22.888708,0.001277428
3/24/2011,23.073765,0.008052569
3/25/2011,23.180902,0.004632492
3/28/2011,23.258821,0.003355708
3/29/2011,23.443878,0.007924937
3/30/2011,23.482841,0.00166059
3/31/2011,23.726337,0.010315713
4/1/2011,23.989311,0.011022659
4/4/2011,23.960094,-0.00121866
4/5/2011,24.096451,0.005674872
4/6/2011,24.281509,0.007650546
4/7/2011,24.145153,-0.005631458
4/8/2011,24.252291,0.004427431
4/11/2011,24.145153,-0.004427431
4/12/2011,23.940615,-0.008507267
4/13/2011,24.086712,0.00608393
4/14/2011,24.184111,0.004035528
4/15/2011,24.281509,0.004019267
4/18/2011,24.145153,-0.005631458
4/19/2011,24.047752,-0.004042136
4/20/2011,24.252291,0.008469567
4/21/2011,24.300991,0.002006044
4/25/2011,24.22307,-0.003211647
4/26/2011,24.339947,0.004813425
4/27/2011,24.486046,0.005984494
4/28/2011,24.447086,-0.001592377
4/29/2011,24.456827,0.000398373
5/2/2011,24.437347,-0.000796823
5/3/2011,24.164631,-0.011222542
5/4/2011,23.852955,-0.012981926
5/5/2011,23.473101,-0.016052982
5/6/2011,23.677635,0.008675804
5/9/2011,23.813995,0.005742501
5/10/2011,24.06723,0.010577731
5/11/2011,23.804255,-0.010986818
5/12/2011,23.872435,0.0028601
5/13/2011,23.658159,-0.009016401
5/16/2011,23.560759,-0.004125471
5/17/2011,23.628939,0.002889616
5/18/2011,23.745815,0.004934115
5/19/2011,23.813995,0.002867129
5/20/2011,23.833475,0.000817672
5/23/2011,23.658159,-0.00738306
5/24/2011,23.765297,0.004518362
5/25/2011,23.736076,-0.001230322
5/26/2011,23.891916,0.006544074
5/27/2011,23.940615,0.00203623
5/31/2011,24.115932,0.007296312
6/1/2011,23.755556,-0.015056261
6/2/2011,23.930872,0.007352901
6/3/2011,23.784777,-0.006123587
6/6/2011,23.765297,-0.000819347
6/7/2011,23.843214,0.003273241
6/8/2011,23.63868,-0.008615295
6/9/2011,23.852955,0.009023756
6/10/2011,23.570498,-0.011912264
6/13/2011,23.716597,0.006179253
6/14/2011,23.882175,0.006957266
6/15/2011,23.599718,-0.011897602
6/16/2011,23.502319,-0.004135666
6/17/2011,23.560759,0.002483477
6/20/2011,23.512058,-0.002069178
6/21/2011,23.580238,0.002895592
6/22/2011,23.667896,0.003710542
6/23/2011,23.599718,-0.002884768
6/24/2011,23.473101,-0.005379636
6/27/2011,23.473101,0
6/28/2011,23.619198,0.006204729
6/29/2011,23.950354,0.013923249
6/30/2011,24.135412,0.007697035
7/1/2011,24.24255,0.004429214
7/5/2011,24.096451,-0.006044785
7/6/2011,24.06723,-0.001213404
7/7/2011,24.320467,0.010467095
7/8/2011,24.115932,-0.008445558
7/11/2011,23.687376,-0.017930453
7/12/2011,23.385441,-0.012828599
7/13/2011,23.570498,0.007882196
7/14/2011,23.551018,-0.000826799
7/15/2011,23.512058,-0.001655651
7/18/2011,23.482841,-0.001243412
7/19/2011,23.804255,0.013594362
7/20/2011,23.833475,0.001226759
7/21/2011,23.999054,0.006923308
7/22/2011,24.047752,0.002027107
7/25/2011,23.960094,-0.003651824
7/26/2011,24.076971,0.004866127
7/27/2011,24.008793,-0.002835685
7/28/2011,23.960094,-0.002030442
7/29/2011,23.833475,-0.005298591
8/1/2011,23.823734,-0.000408794
8/2/2011,23.33674,-0.020653368
8/3/2011,23.317263,-0.000834955
8/4/2011,22.859488,-0.019827727
8/5/2011,22.908186,0.002128053
8/8/2011,22.382235,-0.02322675
8/9/2011,22.099779,-0.012699955
8/10/2011,21.661482,-0.020031948
8/11/2011,22.362753,0.031861102
8/12/2011,22.625731,0.011691036
8/15/2011,22.966625,0.014954277
8/16/2011,23.015326,0.002118267
8/17/2011,23.122465,0.004644314
8/18/2011,22.781567,-0.014852912
8/19/2011,22.66469,-0.005143537
8/22/2011,22.849747,0.008131838
8/23/2011,23.083506,0.010178291
8/24/2011,23.044544,-0.001689298
8/25/2011,23.054285,0.000422614
8/26/2011,23.395182,0.014678451
8/29/2011,23.716597,0.013644995
8/30/2011,23.813995,0.004098335
8/31/2011,23.63868,-0.00738908
9/1/2011,23.551018,-0.003715307
9/2/2011,23.356222,-0.008305631
9/6/2011,23.765297,0.017362992
9/7/2011,23.921133,0.006535887
9/8/2011,24.038013,0.004874158
9/9/2011,23.726337,-0.013050755
9/12/2011,23.453619,-0.011560886
9/13/2011,23.49258,0.001659815
9/14/2011,23.297781,-0.008326507
9/15/2011,23.395182,0.004171984
9/16/2011,23.560759,0.00705247
9/19/2011,23.327002,-0.009971
9/20/2011,23.385441,0.002502076
9/21/2011,23.083506,-0.012995313
9/22/2011,22.460154,-0.027375531
9/23/2011,22.450411,-0.000433885
9/26/2011,22.606251,0.00691754
9/27/2011,22.752352,0.006442064
9/28/2011,22.508852,-0.010759871
9/29/2011,22.440674,-0.003033538
9/30/2011,22.353016,-0.00391386
10/3/2011,22.187437,-0.007435028
10/4/2011,22.275095,0.00394301
10/5/2011,22.528332,0.011304479
10/6/2011,22.625731,0.004314081
10/7/2011,22.674429,0.002150015
10/10/2011,22.966625,0.012804261
10/11/2011,22.995848,0.001271603
10/12/2011,23.258821,0.01137078
10/13/2011,23.365961,0.004595847
10/14/2011,23.599718,0.009954458
10/17/2011,23.288042,-0.013294753
10/18/2011,23.424398,0.005838119
10/19/2011,23.307522,-0.005001988
10/20/2011,23.365961,0.002504164
10/21/2011,23.404922,0.001666037
10/24/2011,23.589977,0.007875576
10/25/2011,23.365961,-0.009541613
10/26/2011,23.424398,0.002497824
10/27/2011,23.872435,0.018946317
10/28/2011,23.862694,-0.000408127
10/31/2011,23.755556,-0.004499879
11/1/2011,23.434139,-0.013622549
11/2/2011,23.385441,-0.002080242
11/3/2011,23.512058,0.005399747
11/4/2011,23.512058,0
11/7/2011,23.667896,0.006606135
11/8/2011,23.63868,-0.001235177
11/9/2011,23.219862,-0.01787632
11/10/2011,23.122465,-0.004203377
11/11/2011,23.327002,0.008806918
11/14/2011,23.122465,-0.008806918
11/15/2011,23.064026,-0.002530568
11/16/2011,22.937407,-0.005505016
11/17/2011,22.762091,-0.007672595
11/18/2011,22.73287,-0.001284582
11/21/2011,22.577032,-0.006878788
11/22/2011,22.547812,-0.001295074
11/23/2011,22.333534,-0.009548717
11/25/2011,22.362753,0.001307447
11/28/2011,22.674429,0.013841051
11/29/2011,22.888708,0.009405875
11/30/2011,23.249084,0.015622045
12/1/2011,23.190643,-0.002516855
12/2/2011,23.317263,0.005445109
12/5/2011,23.317263,0
12/6/2011,23.395182,0.003336116
12/7/2011,23.434139,0.001663787
12/8/2011,23.219862,-0.009185858
12/9/2011,23.278301,0.002513606
12/12/2011,23.122465,-0.006716983
12/13/2011,22.966625,-0.006762581
12/14/2011,22.810789,-0.006808449
12/15/2011,22.742609,-0.002993412
12/16/2011,22.820528,0.003420268
12/19/2011,22.781567,-0.001708738
12/20/2011,23.044544,0.011477295
12/21/2011,23.083506,0.001689298
12/22/2011,23.180902,0.004210413
12/23/2011,23.161423,-0.000840657
12/27/2011,23.093243,-0.002948029
12/28/2011,23.025066,-0.002956615
12/29/2011,23.054285,0.001268204
12/30/2011,23.141945,0.003795119
1/3/2012,23.434139,0.012547119
1/4/2012,23.453619,0.000830921
1/5/2012,23.395182,-0.002494708
1/6/2012,23.317263,-0.003336116
1/9/2012,23.346481,0.001252279
1/10/2012,23.463362,0.004993875
1/11/2012,23.473101,0.000414987
1/12/2012,23.453619,-0.000830316
1/13/2012,23.434139,-0.000830921
1/17/2012,23.502319,0.002905206
1/18/2012,23.687376,0.007843151
1/19/2012,23.687376,0
1/20/2012,23.736076,0.002053837
1/23/2012,23.813995,0.003277348
1/24/2012,23.852955,0.001634676
1/25/2012,24.047752,0.008133411
1/26/2012,24.028273,-0.000810342
1/27/2012,24.028273,0
1/30/2012,23.921133,-0.004468884
1/31/2012,23.921133,0
2/1/2012,24.086712,0.006898025
2/2/2012,24.086712,0
2/3/2012,24.232811,0.006047222
2/6/2012,24.164631,-0.002817506
2/7/2012,24.310728,0.006027699
2/8/2012,24.291252,-0.000801449
2/9/2012,24.388649,0.004001534
2/10/2012,24.27177,-0.004803873
2/13/2012,24.378908,0.004404386
2/14/2012,24.41787,0.001596909
2/15/2012,24.447086,0.001195786
2/16/2012,24.563965,0.004769505
2/17/2012,24.602926,0.001584847
2/21/2012,24.583445,-0.00079213
2/22/2012,24.622406,0.001583592
2/23/2012,24.641884,0.000790755
2/24/2012,24.778244,0.005518413
2/27/2012,24.778244,0
2/28/2012,24.836681,0.002355623
2/29/2012,24.895123,0.002350288
3/1/2012,25.002262,0.00429438
3/2/2012,24.924341,-0.003121425
3/5/2012,24.768505,-0.00627199
3/6/2012,24.437347,-0.01346031
3/7/2012,24.583445,0.005960672
3/8/2012,24.778244,0.007892761
3/9/2012,24.651625,-0.005123189
3/12/2012,24.544489,-0.004355473
3/13/2012,24.729544,0.007511294
3/14/2012,24.486046,-0.009895238
3/15/2012,24.632145,0.005948893
3/16/2012,24.680845,0.001975139
3/19/2012,24.700323,0.000788884
3/20/2012,24.515266,-0.007520295
3/21/2012,24.456827,-0.002386626
3/22/2012,24.20359,-0.010408431
3/23/2012,24.388649,0.00761685
3/26/2012,24.544489,0.006369529
3/27/2012,24.495787,-0.001986205
3/28/2012,24.378908,-0.004782811
3/29/2012,24.300991,-0.003201201
3/30/2012,24.359428,0.00240183
4/2/2012,24.437347,0.003193615
4/3/2012,24.369169,-0.002793809
4/4/2012,24.310728,-0.002401033
4/5/2012,24.369169,0.002401033
4/9/2012,24.339947,-0.001199858
4/10/2012,24.038013,-0.012482458
4/11/2012,24.145153,0.004447204
4/12/2012,24.359428,0.008835305
4/13/2012,24.349689,-0.000399884
4/16/2012,24.26203,-0.003606501
4/17/2012,24.339947,0.003206333
4/18/2012,24.320467,-0.000800651
4/19/2012,24.27177,-0.002004313
4/20/2012,24.330208,0.002404759
4/23/2012,24.20359,-0.005217737
4/24/2012,24.20359,0
4/25/2012,24.213329,0.000402297
4/26/2012,24.281509,0.002811848
4/27/2012,24.330208,0.002003592
4/30/2012,24.15489,-0.007231862
5/1/2012,24.115932,-0.001614143
5/2/2012,24.047752,-0.002831181
5/3/2012,23.901655,-0.006093817
5/4/2012,23.726337,-0.007362006
5/7/2012,23.755556,0.001230743
5/8/2012,23.628939,-0.00534425
5/9/2012,23.560759,-0.002889616
5/10/2012,23.560759,0
5/11/2012,23.521801,-0.001654881
5/14/2012,23.375702,-0.006230586
5/15/2012,23.249084,-0.005431373
5/16/2012,23.288042,0.001674277
5/17/2012,23.151686,-0.005872403
5/18/2012,22.927668,-0.009723216
5/21/2012,23.151686,0.009723216
5/22/2012,23.064026,-0.00379352
5/23/2012,23.005589,-0.002536901
5/24/2012,22.917927,-0.003817744
5/25/2012,23.064026,0.006354645
5/29/2012,23.229605,0.007153455
5/30/2012,22.956886,-0.011809608
5/31/2012,22.917927,-0.001698492
6/1/2012,22.781567,-0.005967699
6/4/2012,22.878969,0.00426636
6/5/2012,22.986105,0.004671799
6/6/2012,23.268562,0.012213276
6/7/2012,23.268562,0
6/8/2012,23.365961,0.004177126
6/11/2012,23.356222,-0.00041689
6/12/2012,23.502319,0.006235682
6/13/2012,23.49258,-0.000414471
6/14/2012,23.609459,0.00496281
6/15/2012,23.63868,0.001236917
6/18/2012,23.745815,0.004521951
6/19/2012,23.804255,0.002458042
6/20/2012,23.901655,0.004083357
6/21/2012,23.775038,-0.005311497
6/22/2012,23.882175,0.004496158
6/25/2012,23.658159,-0.00942432
6/26/2012,23.765297,0.004518362
6/27/2012,23.755556,-0.000409967
6/28/2012,23.658159,-0.004108395
6/29/2012,23.969833,0.013088037
7/2/2012,24.038013,0.002840371
7/3/2012,24.096451,0.002428116
7/5/2012,24.086712,-0.000404249
7/6/2012,23.940615,-0.00608393
7/9/2012,23.969833,0.001219692
7/10/2012,23.911394,-0.002441
7/11/2012,24.028273,0.004876097
7/12/2012,23.882175,-0.006098814
7/13/2012,23.921133,0.001629929
7/16/2012,23.979574,0.00244009
7/17/2012,24.057493,0.003244123
7/18/2012,24.057493,0
7/19/2012,24.19385,0.005651961
7/20/2012,24.15489,-0.001611625
7/23/2012,23.960094,-0.008097148
7/24/2012,23.882175,-0.003257332
7/25/2012,23.930872,0.002036976
7/26/2012,24.145153,0.008914315
7/27/2012,24.24255,0.004025698
7/30/2012,24.27177,0.001204593
7/31/2012,24.320467,0.002004313
8/1/2012,24.27177,-0.002004313
8/2/2012,24.330208,0.002404759
8/3/2012,24.466568,0.005588908
8/6/2012,24.505526,0.001591029
8/7/2012,24.534748,0.001191755
8/8/2012,24.622406,0.003566443
8/9/2012,24.602926,-0.000791462
8/10/2012,24.583445,-0.00079213
8/13/2012,24.427608,-0.006359281
8/14/2012,24.408129,-0.000797736
8/15/2012,24.466568,0.002391382
8/16/2012,24.505526,0.001591029
8/17/2012,24.486046,-0.000795239
8/20/2012,24.495787,0.000397739
8/21/2012,24.495787,0
8/22/2012,24.466568,-0.001193529
8/23/2012,24.427608,-0.001593646
8/24/2012,24.427608,0
8/27/2012,24.408129,-0.000797736
8/28/2012,24.310728,-0.003998498
8/29/2012,24.320467,0.000400525
8/30/2012,24.26203,-0.002405682
8/31/2012,24.291252,0.001203709
9/4/2012,24.125673,-0.006839742
9/5/2012,24.057493,-0.002830036
9/6/2012,24.19385,0.005651961
9/7/2012,24.41787,0.009216773
9/10/2012,24.26203,-0.006402664
9/11/2012,24.378908,0.004805755
9/12/2012,24.447086,0.002792695
9/13/2012,24.583445,0.005562222
9/14/2012,24.641884,0.002374348
9/17/2012,24.525007,-0.004754306
9/18/2012,24.534748,0.000397108
9/19/2012,24.563965,0.001190133
9/20/2012,24.612665,0.001980616
9/21/2012,24.612665,0
9/24/2012,24.495787,-0.004760004
9/25/2012,24.554226,0.002382834
9/26/2012,24.573704,0.00079295
9/27/2012,24.700323,0.005139392
9/28/2012,24.710066,0.000394371
10/1/2012,24.641884,-0.002763094
10/2/2012,24.544489,-0.003960248
10/3/2012,24.456827,-0.003577949
10/4/2012,24.427608,-0.001195432
10/5/2012,24.339947,-0.003595058
